Gene: TRAK2; ID:  66008
Gene: C11orf58; ID:  10944
Gene: STMN2; ID:  11075
Gene: STMN1; ID:  3925
Gene: ECT2; ID:  1894
Gene: SEC24C; ID:  9632
Gene: CD2BP2; ID:  10421
Gene: PPIL3; ID:  53938
Gene: SIN3A; ID:  25942
Gene: PPM1G; ID:  5496
Gene: TES; ID:  26136
Gene: SOX2; ID:  6657
Gene: FAM13C; ID:  220965
Gene: FBXL7; ID:  23194
Gene: ZC3H3; ID:  23144
Gene: CDKN2C; ID:  1031
Gene: GEM; ID:  2669
Gene: ZNF444; ID:  55311
Gene: DACH1; ID:  1602
Gene: PITX2; ID:  5308
Gene: PPL; ID:  5493
Gene: MOV10; ID:  4343
Gene: SOX30; ID:  11063
Gene: EDA; ID:  1896
Gene: ZNF165; ID:  7718
Gene: SLC23A1; ID:  9963
Gene: BID; ID:  637
Gene: PSMD9; ID:  5715
Gene: AHCY; ID:  191
Gene: HOXC9; ID:  3225
Gene: MAB21L3; ID:  126868
Gene: DHX8; ID:  1659
Gene: PSME3; ID:  10197
Gene: EIF3M; ID:  10480
Gene: ECHS1; ID:  1892
Gene: PTS; ID:  5805
Gene: ANP32A; ID:  8125
Gene: ANP32E; ID:  81611
Gene: PSMD4; ID:  5710
Gene: PSMD12; ID:  5718
Gene: TPM3; ID:  7170
Gene: C1QBP; ID:  708
Gene: PSMD6; ID:  9861
Gene: ANP32B; ID:  10541
Gene: FOXD4; ID:  2298
Gene: RASL10B; ID:  91608
Gene: PTPN21; ID:  11099
Gene: ARRB2; ID:  409
Gene: PIP4K2A; ID:  5305
Gene: ZNF263; ID:  10127
Gene: CEP72; ID:  55722
Gene: ABCF2; ID:  10061
Gene: AHCYL2; ID:  23382
Gene: CAMKV; ID:  79012
Gene: MFN1; ID:  55669
Gene: BAK1; ID:  578
Gene: TSC22D1; ID:  8848
Gene: MAVS; ID:  57506
Gene: MARCH5; ID:  54708
Gene: TMBIM4; ID:  51643
Gene: ILF2; ID:  3608
Gene: PLK2; ID:  10769
Gene: SLC25A38; ID:  54977
Gene: TOMM22; ID:  56993
Gene: MFN2; ID:  9927
Gene: FLNC; ID:  2318
Gene: KCNK12; ID:  56660
Gene: AXIN2; ID:  8313
Gene: ELAVL3; ID:  1995
Gene: EWSR1; ID:  2130
Gene: ELAVL2; ID:  1993
Gene: ZNF622; ID:  90441
Gene: NOS3; ID:  4846
Gene: A2M; ID:  2
Gene: PEX14; ID:  5195
Gene: GSPT1; ID:  2935
Gene: CDKN2A; ID:  1029
Gene: GSPT2; ID:  23708
Gene: XIAP; ID:  331
Gene: ETF1; ID:  2107
Gene: BIRC3; ID:  330
Gene: MCC; ID:  4163
Gene: TNFRSF10D; ID:  8793
Gene: ARF6; ID:  382
Gene: HLA-B; ID:  3106
Gene: BCAR3; ID:  8412
Gene: PRKAB1; ID:  5564
Gene: SAP18; ID:  10284
Gene: IKBKE; ID:  9641
Gene: UPF1; ID:  5976
Gene: ESR2; ID:  2100
Gene: BECN1; ID:  8678
Gene: SNW1; ID:  22938
Gene: PIK3R1; ID:  5295
Gene: PCLAF; ID:  9768
Gene: HINFP; ID:  25988
Gene: DHX16; ID:  8449
Gene: UBD; ID:  10537
Gene: IDE; ID:  3416
Gene: ATP6V1C1; ID:  528
Gene: CTTN; ID:  2017
Gene: RBM8A; ID:  9939
Gene: RDX; ID:  5962
Gene: ATG7; ID:  10533
Gene: RTF1; ID:  23168
Gene: SMG1; ID:  23049
Gene: SNX2; ID:  6643
Gene: SPTAN1; ID:  6709
Gene: PABPC4; ID:  8761
Gene: RUVBL1; ID:  8607
Gene: EIF4B; ID:  1975
Gene: SNX1; ID:  6642
Gene: MCM5; ID:  4174
Gene: EEF2; ID:  1938
Gene: CHRM4; ID:  1132
Gene: DPPA4; ID:  55211
Gene: VBP1; ID:  7411
Gene: SPESP1; ID:  246777
Gene: LYN; ID:  4067
Gene: SLC26A3; ID:  1811
Gene: SLC9A3R1; ID:  9368
Gene: SLC9A3R2; ID:  9351
Gene: EEF1G; ID:  1937
Gene: ZMIZ1; ID:  57178
Gene: AR; ID:  367
Gene: CNTNAP2; ID:  26047
Gene: CACHD1; ID:  57685
Gene: TBC1D4; ID:  9882
Gene: PAPSS1; ID:  9061
Gene: PIAS3; ID:  10401
Gene: SMAD3; ID:  4088
Gene: SETD4; ID:  54093
Gene: BCLAF1; ID:  9774
Gene: MAML1; ID:  9794
Gene: SIRT1; ID:  23411
Gene: TRIM28; ID:  10155
Gene: CTNNB1; ID:  1499
Gene: CCR7; ID:  1236
Gene: ETS1; ID:  2113
Gene: RBPJ; ID:  3516
Gene: NFATC3; ID:  4775
Gene: BRCA1; ID:  672
Gene: SATB1; ID:  6304
Gene: TCF7; ID:  6932
Gene: ZEB1; ID:  6935
Gene: THAP1; ID:  55145
Gene: PAWR; ID:  5074
Gene: AP2B1; ID:  163
Gene: DVL2; ID:  1856
Gene: PHF1; ID:  5252
Gene: FXR2; ID:  9513
Gene: NKAP; ID:  79576
Gene: C1orf35; ID:  79169
Gene: STRBP; ID:  55342
Gene: RALYL; ID:  138046
Gene: ZCCHC10; ID:  54819
Gene: ZNF408; ID:  79797
Gene: HCFC1; ID:  3054
Gene: CDC5L; ID:  988
Gene: TXN2; ID:  25828
Gene: METTL13; ID:  51603
Gene: ZNF385C; ID:  201181
Gene: WDYHV1; ID:  55093
Gene: POLR2M; ID:  81488
Gene: FAM133A; ID:  286499
Gene: AKAP17A; ID:  8227
Gene: GAPDHS; ID:  26330
Gene: SLU7; ID:  10569
Gene: YES1; ID:  7525
Gene: C7orf50; ID:  84310
Gene: PPIG; ID:  9360
Gene: MRPL11; ID:  65003
Gene: C11orf57; ID:  55216
Gene: KRTAP10-7; ID:  386675
Gene: HNRNPLL; ID:  92906
Gene: TRIM26; ID:  7726
Gene: RIPPLY1; ID:  92129
Gene: GPATCH2L; ID:  55668
Gene: PID1; ID:  55022
Gene: RBM39; ID:  9584
Gene: BAG5; ID:  9529
Gene: PRR20A; ID:  122183
Gene: POLR2L; ID:  5441
Gene: FAM124A; ID:  220108
Gene: DCTN3; ID:  11258
Gene: DCAF8; ID:  50717
Gene: KLF12; ID:  11278
Gene: CHD2; ID:  1106
Gene: SAP30BP; ID:  29115
Gene: LASP1; ID:  3927
Gene: TCEA2; ID:  6919
Gene: AKAP9; ID:  10142
Gene: SERF2; ID:  10169
Gene: MORF4L1; ID:  10933
Gene: BYSL; ID:  705
Gene: ACOT7; ID:  11332
Gene: TRAF5; ID:  7188
Gene: TTLL10; ID:  254173
Gene: ARL6IP4; ID:  51329
Gene: PRR20E; ID:  729250
Gene: AEBP2; ID:  121536
Gene: CDKN1B; ID:  1027
Gene: AFAP1; ID:  60312
Gene: PRKCA; ID:  5578
Gene: PRKCB; ID:  5579
Gene: PRKCE; ID:  5581
Gene: PRKCD; ID:  5580
Gene: PRKCG; ID:  5582
Gene: PRKCZ; ID:  5590
Gene: ACTA1; ID:  58
Gene: ACTC1; ID:  70
Gene: MYC; ID:  4609
Gene: MYO18A; ID:  399687
Gene: MYO19; ID:  80179
Gene: GAK; ID:  2580
Gene: MYO5C; ID:  55930
Gene: MYO1C; ID:  4641
Gene: MAPRE1; ID:  22919
Gene: ANLN; ID:  54443
Gene: SYNPO; ID:  11346
Gene: FLNA; ID:  2316
Gene: DBN1; ID:  1627
Gene: CDK2; ID:  1017
Gene: LIMA1; ID:  51474
Gene: TPX2; ID:  22974
Gene: PPP1CB; ID:  5500
Gene: IQGAP1; ID:  8826
Gene: EXT2; ID:  2132
Gene: STK25; ID:  10494
Gene: PDCD10; ID:  11235
Gene: STK24; ID:  8428
Gene: PPP2R1A; ID:  5518
Gene: STRN; ID:  6801
Gene: STRIP1; ID:  85369
Gene: PPP2R1B; ID:  5519
Gene: STRN4; ID:  29888
Gene: CTTNBP2NL; ID:  55917
Gene: SIKE1; ID:  80143
Gene: STRIP2; ID:  57464
Gene: TCP1; ID:  6950
Gene: FGFR1OP2; ID:  26127
Gene: MOB4; ID:  25843
Gene: USP36; ID:  57602
Gene: PTPN13; ID:  5783
Gene: CCM2; ID:  83605
Gene: CTTNBP2; ID:  83992
Gene: STK26; ID:  51765
Gene: TRAF3IP3; ID:  80342
Gene: CAB39; ID:  51719
Gene: UBE2D3; ID:  7323
Gene: NEDD4; ID:  4734
Gene: LRRK2; ID:  120892
Gene: DYNLL1; ID:  8655
Gene: TAOK1; ID:  57551
Gene: PPP2CB; ID:  5516
Gene: TUBB2B; ID:  347733
Gene: HSPA1L; ID:  3305
Gene: HSPD1; ID:  3329
Gene: HIST1H1B; ID:  3009
Gene: HNRNPA2B1; ID:  3181
Gene: FUS; ID:  2521
Gene: FASN; ID:  2194
Gene: PGAM5; ID:  192111
Gene: CHN2; ID:  1124
Gene: CNP; ID:  1267
Gene: AIFM1; ID:  9131
Gene: BAG2; ID:  9532
Gene: MCCC2; ID:  64087
Gene: IRS4; ID:  8471
Gene: H1FX; ID:  8971
Gene: CPVL; ID:  54504
Gene: OTUB2; ID:  78990
Gene: NOP58; ID:  51602
Gene: YWHAE; ID:  7531
Gene: ACACB; ID:  32
Gene: CCT3; ID:  7203
Gene: TUFM; ID:  7284
Gene: CAD; ID:  790
Gene: TIMM50; ID:  92609
Gene: ATAD3A; ID:  55210
Gene: ATP5A1; ID:  498
Gene: ATP2A2; ID:  488
Gene: SPTBN2; ID:  6712
Gene: SLC25A6; ID:  293
Gene: SLC25A5; ID:  292
Gene: ALB; ID:  213
Gene: RPS27L; ID:  51065
Gene: TPRKB; ID:  51002
Gene: CCT6A; ID:  908
Gene: RPL28; ID:  6158
Gene: RPS2; ID:  6187
Gene: RPS3A; ID:  6189
Gene: RPL31; ID:  6160
Gene: RPS27; ID:  6232
Gene: S100A9; ID:  6280
Gene: S100A8; ID:  6279
Gene: S100A7; ID:  6278
Gene: PSMC1; ID:  5700
Gene: PSMC5; ID:  5705
Gene: PSMC6; ID:  5706
Gene: PSMD1; ID:  5707
Gene: PSMC2; ID:  5701
Gene: PSMC3; ID:  5702
Gene: PSMC4; ID:  5704
Gene: PSMA6; ID:  5687
Gene: PSMA5; ID:  5686
Gene: PSMB1; ID:  5689
Gene: PSMA7; ID:  5688
Gene: PSMB5; ID:  5693
Gene: PSMB2; ID:  5690
Gene: PPP2R2A; ID:  5520
Gene: PRKDC; ID:  5591
Gene: RAN; ID:  5901
Gene: PSMD11; ID:  5717
Gene: PSMD13; ID:  5719
Gene: PSMD7; ID:  5713
Gene: PSMD3; ID:  5709
Gene: MCCC1; ID:  56922
Gene: SLC25A3; ID:  5250
Gene: HSPA4L; ID:  22824
Gene: PKM; ID:  5315
Gene: MAPK9; ID:  5601
Gene: RUVBL2; ID:  10856
Gene: HSPH1; ID:  10808
Gene: CCT8; ID:  10694
Gene: CCT7; ID:  10574
Gene: CCT4; ID:  10575
Gene: RCN2; ID:  5955
Gene: CAP1; ID:  10487
Gene: TUBB4B; ID:  10383
Gene: PSMD14; ID:  10213
Gene: CEP70; ID:  80321
Gene: CCDC36; ID:  339834
Gene: TAOK2; ID:  9344
Gene: MTMR6; ID:  9107
Gene: ARV1; ID:  64801
Gene: GORASP1; ID:  64689
Gene: ZNF598; ID:  90850
Gene: ARL13B; ID:  200894
Gene: CCNDBP1; ID:  23582
Gene: MTPAP; ID:  55149
Gene: TRIM27; ID:  5987
Gene: C4orf19; ID:  55286
Gene: KIF20A; ID:  10112
Gene: MOS; ID:  4342
Gene: HBS1L; ID:  10767
Gene: RPL12; ID:  6136
Gene: EIF4A3; ID:  9775
Gene: HSCB; ID:  150274
Gene: PROSER2; ID:  254427
Gene: ZBTB39; ID:  9880
Gene: AIM2; ID:  9447
Gene: NARFL; ID:  64428
Gene: FOXK2; ID:  3607
Gene: TSPAN12; ID:  23554
Gene: NDP; ID:  4693
Gene: FZD4; ID:  8322
Gene: DTL; ID:  51514
Gene: COPS6; ID:  10980
Gene: WDR5; ID:  11091
Gene: GRWD1; ID:  83743
Gene: KMT5A; ID:  387893
Gene: PCNA; ID:  5111
Gene: MSH2; ID:  4436
Gene: KAT2A; ID:  2648
Gene: MSH6; ID:  2956
Gene: COPS5; ID:  10987
Gene: AURKB; ID:  9212
Gene: COPS4; ID:  51138
Gene: MDM2; ID:  4193
Gene: DDA1; ID:  79016
Gene: TOB1; ID:  10140
Gene: ATR; ID:  545
Gene: COPS3; ID:  8533
Gene: TUBG1; ID:  7283
Gene: RAD18; ID:  56852
Gene: HLTF; ID:  6596
Gene: FBXO11; ID:  80204
Gene: CHEK1; ID:  1111
Gene: SHPRH; ID:  257218
Gene: CFTR; ID:  1080
Gene: FBXO18; ID:  84893
Gene: TDG; ID:  6996
Gene: CDT1; ID:  81620
Gene: TCEAL1; ID:  9338
Gene: CARNMT1; ID:  138199
Gene: ERCC5; ID:  2073
Gene: UBE2N; ID:  7334
Gene: SFN; ID:  2810
Gene: UBE2I; ID:  7329
Gene: COPS7A; ID:  50813
Gene: NSD2; ID:  7468
Gene: PDDC1; ID:  347862
Gene: CAMK2D; ID:  817
Gene: GLMN; ID:  11146
Gene: PFDN2; ID:  5202
Gene: COPS8; ID:  10920
Gene: POLD4; ID:  57804
Gene: DEF8; ID:  54849
Gene: UBE2E3; ID:  10477
Gene: UBE2E1; ID:  7324
Gene: UBE2E2; ID:  7325
Gene: LHPP; ID:  64077
Gene: HDHD2; ID:  84064
Gene: GDPGP1; ID:  390637
Gene: MED31; ID:  51003
Gene: GADD45G; ID:  10912
Gene: MED8; ID:  112950
Gene: MED9; ID:  55090
Gene: MED18; ID:  54797
Gene: MED19; ID:  219541
Gene: CPE; ID:  1363
Gene: EGR2; ID:  1959
Gene: HMOX2; ID:  3163
Gene: RPA2; ID:  6118
Gene: SAT1; ID:  6303
Gene: LAMA4; ID:  3910
Gene: SERPINB9; ID:  5272
Gene: TGIF1; ID:  7050
Gene: PRMT1; ID:  3276
Gene: PAFAH1B3; ID:  5050
Gene: SELENBP1; ID:  8991
Gene: PFDN1; ID:  5201
Gene: AGR2; ID:  10551
Gene: EPN1; ID:  29924
Gene: ERH; ID:  2079
Gene: HNRNPUL1; ID:  11100
Gene: RBM23; ID:  55147
Gene: ZBTB45; ID:  84878
Gene: ASCC2; ID:  84164
Gene: GSTM4; ID:  2948
Gene: AES; ID:  166
Gene: RFC5; ID:  5985
Gene: NFATC2; ID:  4773
Gene: MAFG; ID:  4097
Gene: DNM1; ID:  1759
Gene: LYPLA2; ID:  11313
Gene: CACNB4; ID:  785
Gene: PMF1; ID:  11243
Gene: TINAGL1; ID:  64129
Gene: WDCP; ID:  80304
Gene: MED10; ID:  84246
Gene: MED29; ID:  55588
Gene: MED28; ID:  80306
Gene: MED26; ID:  9441
Gene: CDK8; ID:  1024
Gene: SMPD3; ID:  55512
Gene: SUPT5H; ID:  6829
Gene: ORAI2; ID:  80228
Gene: MED7; ID:  9443
Gene: MED12; ID:  9968
Gene: ZSCAN1; ID:  284312
Gene: CDK19; ID:  23097
Gene: NR4A1; ID:  3164
Gene: SMN1; ID:  6606
Gene: FAM118B; ID:  79607
Gene: ANXA7; ID:  310
Gene: TK1; ID:  7083
Gene: HGH1; ID:  51236
Gene: FBXW7; ID:  55294
Gene: ELMO1; ID:  9844
Gene: CCNC; ID:  892
Gene: POLR2G; ID:  5436
Gene: MED4; ID:  29079
Gene: TEPSIN; ID:  146705
Gene: MED23; ID:  9439
Gene: AP4M1; ID:  9179
Gene: MED21; ID:  9412
Gene: BIRC5; ID:  332
Gene: INSIG2; ID:  51141
Gene: SREBF2; ID:  6721
Gene: SCAP; ID:  22937
Gene: PSMB3; ID:  5691
Gene: INSIG1; ID:  3638
Gene: PSMA2; ID:  5683
Gene: RPN1; ID:  6184
Gene: BAG6; ID:  7917
Gene: ENO1; ID:  2023
Gene: RNF139; ID:  11236
Gene: ADRM1; ID:  11047
Gene: LGALS7; ID:  3963
Gene: UBQLN2; ID:  29978
Gene: SREBF1; ID:  6720
Gene: HMGCR; ID:  3156
Gene: RNF5; ID:  6048
Gene: SAP30; ID:  8819
Gene: YY1; ID:  7528
Gene: MXD1; ID:  4084
Gene: NCOR2; ID:  9612
Gene: NCOR1; ID:  9611
Gene: ING1; ID:  3621
Gene: HIST2H2BE; ID:  8349
Gene: HIST3H3; ID:  8290
Gene: HDAC2; ID:  3066
Gene: CIR1; ID:  9541
Gene: BRMS1; ID:  25855
Gene: RBP1; ID:  5947
Gene: HIST1H2AI; ID:  8329
Gene: HBP1; ID:  26959
Gene: BRMS1L; ID:  84312
Gene: SIN3B; ID:  23309
Gene: MTA2; ID:  9219
Gene: PHF12; ID:  57649
Gene: ING2; ID:  3622
Gene: TRIM33; ID:  51592
Gene: SAP25; ID:  100316904
Gene: TAF6; ID:  6878
Gene: ZNF395; ID:  55893
Gene: CHD4; ID:  1108
Gene: SAMSN1; ID:  64092
Gene: PCBD1; ID:  5092
Gene: SMARCA2; ID:  6595
Gene: UBASH3B; ID:  84959
Gene: ID3; ID:  3399
Gene: ARID4A; ID:  5926
Gene: SAP130; ID:  79595
Gene: SUDS3; ID:  64426
Gene: ARID4B; ID:  51742
Gene: ZCCHC17; ID:  51538
Gene: SMC1A; ID:  8243
Gene: BAHCC1; ID:  57597
Gene: TNRC18; ID:  84629
Gene: GAR1; ID:  54433
Gene: CMBL; ID:  134147
Gene: LYST; ID:  1130
Gene: KMT2A; ID:  4297
Gene: FAM60A; ID:  58516
Gene: EBP; ID:  10682
Gene: MXD3; ID:  83463
Gene: GATAD1; ID:  57798
Gene: PHF23; ID:  79142
Gene: ZNF704; ID:  619279
Gene: ELFN2; ID:  114794
Gene: SLC38A5; ID:  92745
Gene: PRKAR1A; ID:  5573
Gene: C17orf49; ID:  124944
Gene: TMEM63B; ID:  55362
Gene: YIPF5; ID:  81555
Gene: ARID3C; ID:  138715
Gene: ARID3A; ID:  1820
Gene: EFCAB3; ID:  146779
Gene: CDC25C; ID:  995
Gene: PKN1; ID:  5585
Gene: CCNA2; ID:  890
Gene: LZTS1; ID:  11178
Gene: HRAS; ID:  3265
Gene: LCK; ID:  3932
Gene: MAPK14; ID:  1432
Gene: PIN1; ID:  5300
Gene: MARK3; ID:  4140
Gene: PLK3; ID:  1263
Gene: CHEK2; ID:  11200
Gene: BRSK2; ID:  9024
Gene: BRSK1; ID:  84446
Gene: PPP2R5D; ID:  5528
Gene: USP17L2; ID:  377630
Gene: CDS1; ID:  1040
Gene: ANAPC11; ID:  51529
Gene: DYNLT1; ID:  6993
Gene: TCTE1; ID:  202500
Gene: TPM4; ID:  7171
Gene: FAM20C; ID:  56975
Gene: MYO1B; ID:  4430
Gene: CDK5; ID:  1020
Gene: CCNB2; ID:  9133
Gene: SCO2; ID:  9997
Gene: ROR2; ID:  4920
Gene: ILK; ID:  3611
Gene: LMTK2; ID:  22853
Gene: ERBB4; ID:  2066
Gene: PHLDB3; ID:  653583
Gene: SHC1; ID:  6464
Gene: SUFU; ID:  51684
Gene: HSPBP1; ID:  23640
Gene: SLIRP; ID:  81892
Gene: APOLD1; ID:  81575
Gene: GLO1; ID:  2739
Gene: ERBB3; ID:  2065
Gene: GRPEL1; ID:  80273
Gene: CTBP2; ID:  1488
Gene: TPP1; ID:  1200
Gene: DCTN4; ID:  51164
Gene: ACTR1A; ID:  10121
Gene: ATP7B; ID:  540
Gene: ANK2; ID:  287
Gene: FLNB; ID:  2317
Gene: MTUS2; ID:  23281
Gene: DCTN2; ID:  10540
Gene: ACTR1B; ID:  10120
Gene: AKAP10; ID:  11216
Gene: SEH1L; ID:  81929
Gene: ACTR10; ID:  55860
Gene: C4BPB; ID:  725
Gene: CSPP1; ID:  79848
Gene: PNMA1; ID:  9240
Gene: CALCOCO2; ID:  10241
Gene: DCTN5; ID:  84516
Gene: CAPZB; ID:  832
Gene: CAPZA1; ID:  829
Gene: DCTN6; ID:  10671
Gene: DCTN1; ID:  1639
Gene: DYNC1H1; ID:  1778
Gene: EIF4G1; ID:  1981
Gene: UQCRH; ID:  7388
Gene: MAPK8IP3; ID:  23162
Gene: RIC8A; ID:  60626
Gene: PDGFD; ID:  80310
Gene: KLHL2; ID:  11275
Gene: DUSP13; ID:  51207
Gene: RPS19BP1; ID:  91582
Gene: C16orf45; ID:  89927
Gene: MIS18A; ID:  54069
Gene: DEFB127; ID:  140850
Gene: GLRB; ID:  2743
Gene: GPHN; ID:  10243
Gene: BTNL8; ID:  79908
Gene: NRN1; ID:  51299
Gene: TCTN2; ID:  79867
Gene: ASIC4; ID:  55515
Gene: CLEC2D; ID:  29121
Gene: CHRNA3; ID:  1136
Gene: GRIA3; ID:  2892
Gene: NEMP1; ID:  23306
Gene: TMPRSS11B; ID:  132724
Gene: GABRA3; ID:  2556
Gene: BCCIP; ID:  56647
Gene: MRPL20; ID:  55052
Gene: MTPN; ID:  136319
Gene: TWF2; ID:  11344
Gene: UIMC1; ID:  51720
Gene: DMWD; ID:  1762
Gene: MEPCE; ID:  56257
Gene: GRB2; ID:  2885
Gene: MAP3K3; ID:  4215
Gene: RIPK3; ID:  11035
Gene: GH1; ID:  2688
Gene: PPP2R2B; ID:  5521
Gene: ESR1; ID:  2099
Gene: RPP14; ID:  11102
Gene: ARHGAP17; ID:  55114
Gene: CD2AP; ID:  23607
Gene: BLNK; ID:  29760
Gene: UBE2Q2; ID:  92912
Gene: MAGOH; ID:  4116
Gene: MDC1; ID:  9656
Gene: TUBB3; ID:  10381
Gene: HEXA; ID:  3073
Gene: PAN2; ID:  9924
Gene: DCTPP1; ID:  79077
Gene: PAXIP1; ID:  22976
Gene: TP53BP1; ID:  7158
Gene: BMI1; ID:  648
Gene: DAPK1; ID:  1612
Gene: FBXO6; ID:  26270
Gene: HECW2; ID:  57520
Gene: OBSL1; ID:  23363
Gene: STAP1; ID:  26228
Gene: SIRT6; ID:  51548
Gene: CCDC8; ID:  83987
Gene: HUWE1; ID:  10075
Gene: PLEKHO2; ID:  80301
Gene: CUL7; ID:  9820
Gene: SH3KBP1; ID:  30011
Gene: CNOT1; ID:  23019
Gene: NAPA; ID:  8775
Gene: MARK2; ID:  2011
Gene: VCL; ID:  7414
Gene: CARMIL1; ID:  55604
Gene: DDX53; ID:  168400
Gene: RPGRIP1L; ID:  23322
Gene: RPAP3; ID:  79657
Gene: PCID2; ID:  55795
Gene: MYH11; ID:  4629
Gene: PDLIM7; ID:  9260
Gene: PPP1CC; ID:  5501
Gene: ARPC5; ID:  10092
Gene: MCM2; ID:  4171
Gene: MYO5B; ID:  4645
Gene: CNOT2; ID:  4848
Gene: ARPC3; ID:  10094
Gene: ARPC2; ID:  10109
Gene: ARPC5L; ID:  81873
Gene: DLD; ID:  1738
Gene: MCFD2; ID:  90411
Gene: EGLN3; ID:  112399
Gene: BCAR1; ID:  9564
Gene: GLI1; ID:  2735
Gene: RCSD1; ID:  92241
Gene: DUSP8; ID:  1850
Gene: PLEKHO1; ID:  51177
Gene: CDC73; ID:  79577
Gene: H2AFY; ID:  9555
Gene: SPOP; ID:  8405
Gene: WDR77; ID:  79084
Gene: RCC1; ID:  1104
Gene: DEK; ID:  7913
Gene: PHF14; ID:  9678
Gene: PARP1; ID:  142
Gene: TOP1; ID:  7150
Gene: ATF2; ID:  1386
Gene: CENPA; ID:  1058
Gene: XRCC5; ID:  7520
Gene: NSD3; ID:  54904
Gene: HDGF; ID:  3068
Gene: CBX3; ID:  11335
Gene: LMNA; ID:  4000
Gene: HIST1H3A; ID:  8350
Gene: CBX5; ID:  23468
Gene: DIDO1; ID:  11083
Gene: H3F3A; ID:  3020
Gene: SUMO3; ID:  6612
Gene: EZH2; ID:  2146
Gene: APLF; ID:  200558
Gene: LUZP4; ID:  51213
Gene: HIST1H2BA; ID:  255626
Gene: RBM24; ID:  221662
Gene: ERICH2; ID:  285141
Gene: ATRX; ID:  546
Gene: CBX1; ID:  10951
Gene: CD247; ID:  919
Gene: MECP2; ID:  4204
Gene: MAX; ID:  4149
Gene: FOXB1; ID:  27023
Gene: UNK; ID:  85451
Gene: HIST1H1A; ID:  3024
Gene: HIST1H2BB; ID:  3018
Gene: IFI16; ID:  3428
Gene: FOXA1; ID:  3169
Gene: PHF8; ID:  23133
Gene: HIST1H2AE; ID:  3012
Gene: TNKS; ID:  8658
Gene: HSD3B2; ID:  3284
Gene: NAA40; ID:  79829
Gene: ZCRB1; ID:  85437
Gene: ZNF428; ID:  126299
Gene: XPC; ID:  7508
Gene: H2AFY2; ID:  55506
Gene: HMGN2; ID:  3151
Gene: HPF1; ID:  54969
Gene: GDI2; ID:  2665
Gene: CDK15; ID:  65061
Gene: XRCC6; ID:  2547
Gene: HPCA; ID:  3208
Gene: NMT1; ID:  4836
Gene: NAIP; ID:  4671
Gene: MAP3K10; ID:  4294
Gene: DNAAF2; ID:  55172
Gene: NUFIP1; ID:  26747
Gene: DGUOK; ID:  1716
Gene: TPCN1; ID:  53373
Gene: TPCN2; ID:  219931
Gene: TMEM171; ID:  134285
Gene: POPDC2; ID:  64091
Gene: TNFRSF19; ID:  55504
Gene: LPAR1; ID:  1902
Gene: PMEL; ID:  6490
Gene: TMX2; ID:  51075
Gene: COMMD8; ID:  54951
Gene: SRSF5; ID:  6430
Gene: TM9SF4; ID:  9777
Gene: ABCC1; ID:  4363
Gene: GINM1; ID:  116254
Gene: NDUFA7; ID:  4701
Gene: NDUFV3; ID:  4731
Gene: CHRNA9; ID:  55584
Gene: HTR3C; ID:  170572
Gene: SRPRB; ID:  58477
Gene: PTH1R; ID:  5745
Gene: PEX19; ID:  5824
Gene: HSD11B1; ID:  3290
Gene: MTNR1A; ID:  4543
Gene: SLC39A8; ID:  64116
Gene: ZNRF4; ID:  148066
Gene: SLC4A8; ID:  9498
Gene: CNGA3; ID:  1261
Gene: KCNA5; ID:  3741
Gene: TLR5; ID:  7100
Gene: CELA3A; ID:  10136
Gene: CREB3; ID:  10488
Gene: HELZ; ID:  9931
Gene: CNTNAP3; ID:  79937
Gene: POTEF; ID:  728378
Gene: TUBB8; ID:  347688
Gene: TROAP; ID:  10024
Gene: TUBA4A; ID:  7277
Gene: PPIP5K2; ID:  23262
Gene: TMEM132A; ID:  54972
Gene: FBXO7; ID:  25793
Gene: PCSK5; ID:  5125
Gene: ASAH1; ID:  427
Gene: SMPD1; ID:  6609
Gene: CAMK1D; ID:  57118
Gene: PSMA3; ID:  5684
Gene: GSG1; ID:  83445
Gene: AAGAB; ID:  79719
Gene: CAMK2B; ID:  816
Gene: AAMP; ID:  14
Gene: PNKD; ID:  25953
Gene: HSPB2; ID:  3316
Gene: RNF6; ID:  6049
Gene: ZNF556; ID:  80032
Gene: CYP1A2; ID:  1544
Gene: GLT1D1; ID:  144423
Gene: TBC1D22B; ID:  55633
Gene: LYPD1; ID:  116372
Gene: AIRE; ID:  326
Gene: HTATIP2; ID:  10553
Gene: ZIC1; ID:  7545
Gene: ZNF684; ID:  127396
Gene: SLCO6A1; ID:  133482
Gene: ZSCAN12; ID:  9753
Gene: SSR2; ID:  6746
Gene: UQCRC2; ID:  7385
Gene: ATP1A1; ID:  476
Gene: SLCO1B1; ID:  10599
Gene: DYM; ID:  54808
Gene: C20orf24; ID:  55969
Gene: SYNGR2; ID:  9144
Gene: VAMP3; ID:  9341
Gene: MZT2B; ID:  80097
Gene: USO1; ID:  8615
Gene: ORMDL2; ID:  29095
Gene: NUSAP1; ID:  51203
Gene: KHDRBS2; ID:  202559
Gene: USP15; ID:  9958
Gene: PPP1R12A; ID:  4659
Gene: PLOD2; ID:  5352
Gene: HPDL; ID:  84842
Gene: PTPN12; ID:  5782
Gene: UGP2; ID:  7360
Gene: CCNF; ID:  899
Gene: KPNB1; ID:  3837
Gene: C5orf30; ID:  90355
Gene: S100P; ID:  6286
Gene: RANBP2; ID:  5903
